cod_insersao;descricao_kit;cod_kit;cod_sku;descricao_sku;segmento;serie;volume;envio;frequencia;usuario;info_produto;tipo_material;classificacao_produto;personalizacao
82101171404;TAMANDARE ALUNO PV APROVA MAIS TAMANDARE 4O BI;82101171404;PG25LA414TA02;25 LV ALUNO PV APROVA MAIS 4O BI TAMANDARE REV;PV;APROVA +;Volume 05;V4;Bimestral;Aluno;Integrado;Livro;Livro;TAMANDARE
82101171804;PET CURSOS ALUNO PV APROVA MAIS PET CURSOS 4O BI;82101171804;PG25LA414PT01;25 LV ALUNO PV APROVA MAIS 4O BI PET CURSOS LIVRO 1;PV;APROVA +;Volume 04;V4;Bimestral;Aluno;Integrado;Livro;Livro;PET CURSOS
82101171804;PET CURSOS ALUNO PV APROVA MAIS PET CURSOS 4O BI;82101171804;PG25LA414PT02;25 LV ALUNO PV APROVA MAIS 4O BI PET CURSOS REV;PV;APROVA +;Volume 05;V4;Bimestral;Aluno;Integrado;Livro;Livro;PET CURSOS
82101171904;ELO ALUNO PV APROVA MAIS ELO 4O BI;82101171904;PG25LA414EE01;25 LV ALUNO PV APROVA MAIS 4O BI ELO LIVRO 1;PV;APROVA +;Volume 04;V4;Bimestral;Aluno;Integrado;Livro;Livro;ELO
82101171904;ELO ALUNO PV APROVA MAIS ELO 4O BI;82101171904;PG25LA414EE02;25 LV ALUNO PV APROVA MAIS 4O BI ELO REV;PV;APROVA +;Volume 05;V4;Bimestral;Aluno;Integrado;Livro;Livro;ELO
82101330104;SAE AMPLIADO ALUNO EF1 1O ANO SAE AMPLIADO 4O BI;82101330104;PG25LA214SD0A;25 LV ALUNO EF1 1O ANO 4O BI SAE AMPLIADO;FUND AI;1O ANO;Volume 04;V4;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101330104;SAE AMPLIADO ALUNO EF1 1O ANO SAE AMPLIADO 4O BI;82101330104;PG25FA214SD0A;25 FICHA ALUNO EF1 1O ANO 4O BI SAE AMPLIADO;FUND AI;1O ANO;Volume 04;V4;Bimestral;Ampliado;Ficha de atividades;Adaptação;Não editorial;SAE
82101340104;SAE AMPLIADO ALUNO EF1 2O ANO SAE AMPLIADO 4O BI;82101340104;PG25LA224SD0A;25 LV ALUNO EF1 2O ANO 4O BI SAE AMPLIADO;FUND AI;2O ANO;Volume 04;V4;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101340104;SAE AMPLIADO ALUNO EF1 2O ANO SAE AMPLIADO 4O BI;82101340104;PG25FA224SD0A;25 FICHA ALUNO EF1 2O ANO 4O BI SAE AMPLIADO;FUND AI;2O ANO;Volume 04;V4;Bimestral;Ampliado;Ficha de atividades;Adaptação;Não editorial;SAE
82101360104;SAE AMPLIADO ALUNO EF1 3O ANO SAE AMPLIADO 4O BI;82101360104;PG25LA234SD0A;25 LV ALUNO EF1 3O ANO 4O BI SAE AMPLIADO;FUND AI;3O ANO;Volume 04;V4;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101360104;SAE AMPLIADO ALUNO EF1 3O ANO SAE AMPLIADO 4O BI;82101360104;PG25FA234SD0A;25 FICHA ALUNO EF1 3O ANO 4O BI SAE AMPLIADO;FUND AI;3O ANO;Volume 04;V4;Bimestral;Ampliado;Ficha de atividades;Adaptação;Não editorial;SAE
82101370104;SAE AMPLIADO ALUNO EF1 4O ANO SAE AMPLIADO 4O BI;82101370104;PG25LA244SD0A;25 LV ALUNO EF1 4O ANO 4O BI SAE AMPLIADO;FUND AI;4O ANO;Volume 04;V4;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101370104;SAE AMPLIADO ALUNO EF1 4O ANO SAE AMPLIADO 4O BI;82101370104;PG25FA244SD0A;25 FICHA ALUNO EF1 4O ANO 4O BI SAE AMPLIADO;FUND AI;4O ANO;Volume 04;V4;Bimestral;Ampliado;Ficha de atividades;Adaptação;Não editorial;SAE
82101380104;SAE AMPLIADO ALUNO EF1 5O ANO SAE AMPLIADO 4O BI;82101380104;PG25LA254SD0A;25 LV ALUNO EF1 5O ANO 4O BI SAE AMPLIADO;FUND AI;5O ANO;Volume 04;V4;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101380104;SAE AMPLIADO ALUNO EF1 5O ANO SAE AMPLIADO 4O BI;82101380104;PG25FA254SD0A;25 FICHA ALUNO EF1 5O ANO 4O BI SAE AMPLIADO;FUND AI;5O ANO;Volume 04;V4;Bimestral;Ampliado;Ficha de atividades;Adaptação;Não editorial;SAE
82101390104;SAE AMPLIADO ALUNO EF2 6O ANO SAE AMPLIADO 4O BI;82101390104;PG25LA264SD0A;25 LV ALUNO EF2 6O ANO 4O BI SAE AMPLIADO;FUND AF;6O ANO;Volume 04;V4;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101390104;SAE AMPLIADO ALUNO EF2 6O ANO SAE AMPLIADO 4O BI;82101390104;PG25FA264SD0A;25 FICHA ALUNO EF2 6O ANO 4O BI SAE AMPLIADO;FUND AF;6O ANO;Volume 04;V4;Bimestral;Ampliado;Ficha de atividades;Adaptação;Não editorial;SAE
82101400104;SAE AMPLIADO ALUNO EF2 7O ANO SAE AMPLIADO 4O BI;82101400104;PG25LA274SD0A;25 LV ALUNO EF2 7O ANO 4O BI SAE AMPLIADO;FUND AF;7O ANO;Volume 04;V4;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101410104;SAE AMPLIADO ALUNO EF2 9O ANO SAE AMPLIADO 4O BI;82101410104;PG25LA294SD0A;25 LV ALUNO EF2 9O ANO 4O BI SAE AMPLIADO;FUND AF;9O ANO;Volume 04;V4;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101420104;1A SERIE SAE AMPLIADO 4O BI;82101420104;PG25LA314SD1A;25 LV ALUNO EM 1A SERIE 4O BI SAE AMPLIADO LCH;EM;1A SERIE;Volume 04;V4;Bimestral;Ampliado;Linguagens e Ciências Humanas;Adaptação;Não editorial;SAE
82101420104;1A SERIE SAE AMPLIADO 4O BI;82101420104;PG25LA314SD2A;25 LV ALUNO EM 1A SERIE 4O BI SAE AMPLIADO MCN;EM;1A SERIE;Volume 04;V4;Bimestral;Ampliado;Matemática e Ciências da Natureza;Adaptação;Não editorial;SAE
82101430104;2A SERIE SAE AMPLIADO 4O BI;82101430104;PG25LA324SD1A;25 LV ALUNO EM 2A SERIE 4O BI SAE AMPLIADO LCH;EM;2A SERIE;Volume 04;V4;Bimestral;Ampliado;Linguagens e Ciências Humanas;Adaptação;Não editorial;SAE
82101430104;2A SERIE SAE AMPLIADO 4O BI;82101430104;PG25LA324SD2A;25 LV ALUNO EM 2A SERIE 4O BI SAE AMPLIADO MCN;EM;2A SERIE;Volume 04;V4;Bimestral;Ampliado;Matemática e Ciências da Natureza;Adaptação;Não editorial;SAE
82101440104;SAE AMPLIADO ALUNO PV APROVA MAIS SAE AMPLIADO 4O BI;82101440104;PG25LA414SDA1;25 LV ALUNO PV APROVA MAIS 4O BI SAE AMPLIADO LIVR;PV;APROVA +;Volume 04;V4;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101440104;SAE AMPLIADO ALUNO PV APROVA MAIS SAE AMPLIADO 4O BI;82101440104;PG25LA414SDA2;25 LV ALUNO PV APROVA MAIS 4O BI SAE AMPLIADO REV;PV;APROVA +;Volume 05;V4;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101460104;SAE AMPLIADO ALUNO EF2 8O ANO SAE AMPLIADO 4O BI;82101460104;PG25LA284SD0A;25 LV ALUNO EF2 8O ANO 4O BI SAE AMPLIADO;FUND AF;8O ANO;Volume 04;V4;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101630104;SAE ALUNO EM 1A SERIE BRAILLE 4O BI;82101630104;PG25LA314SD1B;25 LV ALUNO EM 1A SERIE 4O BI SAE LCH BRAILLE;EM;1A SERIE;;;Bimestral;;;livro;Livro;SAE
82101630104;SAE ALUNO EM 1A SERIE BRAILLE 4O BI;82101630104;PG25LA314SD2B;25 LV ALUNO EM 1A SERIE 4O BI SAE MCN BRAILLE;EM;1A SERIE;;;Bimestral;;;livro;Livro;SAE
82101640104;KIT BRAILLE EF2 8O ANO 4O BI SAE;82101640104;PG25LA284SD0B;25 LV BRAILLE ALUNO EF2 8O ANO 4O BI SAE;FUND AF;8O ANO;;;Bimestral;;;livro;Livro;SAE
82101690104;2O ANO SAE AMPLIADO DOM 4O BI;82101690104;PG25LA224DB0A;25 LV ALUNO EF1 2O ANO 4O BI DB AMPLIADO;FUND AI;2O ANO;Volume 04;V4;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101690104;2O ANO SAE AMPLIADO DOM 4O BI;82101690104;PG25FA224DB0A;25 FICHA ALUNO EF1 2O ANO 4O BI DB AMPLIADO;FUND AI;2O ANO;Volume 04;V4;Bimestral;Ampliado;Ficha de atividades;Adaptação;Não editorial;SAE
82101700104;SAE ALUNO EF2 9O ANO BRAILLE 4O BI SAE;82101700104;PG25LA294SD0B;25 LV ALUNO EF2 9O ANO 4O BI SAE BRAILLE;FUND AF;9O ANO;;;Bimestral;;;livro;Livro;SAE
82101710104;SAE ALUNO EM 2A SERIE BRAILLE 4O BI SAE;82101710104;PG25LA324SD1B;25 LV ALUNO EM 2A SERIE 4O BI SAE LCH BRAILLE;EM;2A SERIE;;;Bimestral;;;livro;Livro;SAE
82101710104;SAE ALUNO EM 2A SERIE BRAILLE 4O BI SAE;82101710104;PG25LA324SD2B;25 LV ALUNO EM 2A SERIE 4O BI SAE MCN BRAILLE;EM;2A SERIE;;;Bimestral;;;livro;Livro;SAE
82101719604;SAE ALUNO PV APROVA MAIS SAE 4O BI BRAILLE;82101719604;PG25LA414SD1B;25 LV ALUNO PV APROVA MAIS 4O BI SAE LIVRO 1 BRAIL;;;;;Bimestral;;;livro;Livro;SAE
82101719604;SAE ALUNO PV APROVA MAIS SAE 4O BI BRAILLE;82101719604;PG25LA414SD2B;25 LV ALUNO PV APROVA MAIS 4O BI SAE REV BRAILLE;;;;;Bimestral;;;livro;Livro;SAE
82102060104;SAE PROF EF1 1O ANO SAE 4O BI;82102060104;PG25LP214SDLH;25 LV PROF EF1 1O ANO 4O BI SAE;FUND AI;1O ANO;Volume 04;V4;Bimestral;Professor;Integrado;Livro;Livro;SAE
82102060104;SAE PROF EF1 1O ANO SAE 4O BI;82102060104;PG25FP214SD00;25 FICHA PROF EF1 1O ANO 4O BI SAE;FUND AI;1O ANO;Volume 04;V4;Bimestral;Professor;Ficha de atividades;Ficha;Não editorial;SAE
82102070104;SAE PROF EF1 2O ANO SAE 4O BI;82102070104;PG25LP224SDLH;25 LV PROF EF1 2O ANO 4O BI SAE;FUND AI;2O ANO;Volume 04;V4;Bimestral;Professor;Integrado;Livro;Livro;SAE
82102070104;SAE PROF EF1 2O ANO SAE 4O BI;82102070104;PG25FP224SD00;25 FICHA PROF EF1 2O ANO 4O BI SAE;FUND AI;2O ANO;Volume 04;V4;Bimestral;Professor;Ficha de atividades;Ficha;Não editorial;SAE
PG25LP234SDLH;25 LV PROF EF1 3O ANO 4O BI SAE;;PG25LP234SDLH;25 LV PROF EF1 3O ANO 4O BI SAE;FUND AI;3O ANO;Volume 04;V4;Bimestral;Professor;Integrado;Livro;Livro;SAE
PG25LP244SDLH;25 LV PROF EF1 4O ANO 4O BI SAE;;PG25LP244SDLH;25 LV PROF EF1 4O ANO 4O BI SAE;FUND AI;4O ANO;Volume 04;V4;Bimestral;Professor;Integrado;Livro;Livro;SAE
PG25LP254SDLH;25 LV PROF EF1 5O ANO 4O BI SAE;;PG25LP254SDLH;25 LV PROF EF1 5O ANO 4O BI SAE;FUND AI;5O ANO;Volume 04;V4;Bimestral;Professor;Integrado;Livro;Livro;SAE
PG25LP264SDC0;25 LV PROF EF2 6O ANO 4O BI SAE CIENCIAS;;PG25LP264SDC0;25 LV PROF EF2 6O ANO 4O BI SAE CIENCIAS;FUND AF;6O ANO;Volume 04;V4;Bimestral;Professor;Ciências;Livro;Livro;SAE
PG25LP264SDG0;25 LV PROF EF2 6O ANO 4O BI SAE GEOGRAFIA;;PG25LP264SDG0;25 LV PROF EF2 6O ANO 4O BI SAE GEOGRAFIA;FUND AF;6O ANO;Volume 04;V4;Bimestral;Professor;Geografia;Livro;Livro;SAE
PG25LP264SDH0;25 LV PROF EF2 6O ANO 4O BI SAE HISTORIA;;PG25LP264SDH0;25 LV PROF EF2 6O ANO 4O BI SAE HISTORIA;FUND AF;6O ANO;Volume 04;V4;Bimestral;Professor;História;Livro;Livro;SAE
PG25LP264SDM0;25 LV PROF EF2 6O ANO 4O BI SAE MATEMATICA;;PG25LP264SDM0;25 LV PROF EF2 6O ANO 4O BI SAE MATEMATICA;FUND AF;6O ANO;Volume 04;V4;Bimestral;Professor;Matemática;Livro;Livro;SAE
PG25LP264SDP0;25 LV PROF EF2 6O ANO 4O BI SAE PORTUGUES;;PG25LP264SDP0;25 LV PROF EF2 6O ANO 4O BI SAE PORTUGUES;FUND AF;6O ANO;Volume 04;V4;Bimestral;Professor;Língua Portuguesa;Livro;Livro;SAE
PG25LP264SAMC;25 LV PROF EF2 6O ANO 4O BI SANTO ANJO MATEMATICA;;PG25LP264SAMC;25 LV PROF EF2 6O ANO 4O BI SANTO ANJO MATEMATICA;FUND AF;6O ANO;Volume 04;V4;Bimestral;Professor;Caderno de atividades de Matemática;Livro;Livro;SANTO ANJO
PG25LP274SDC0;25 LV PROF EF2 7O ANO 4O BI SAE CIENCIAS;;PG25LP274SDC0;25 LV PROF EF2 7O ANO 4O BI SAE CIENCIAS;FUND AF;7O ANO;Volume 04;V4;Bimestral;Professor;Ciências;Livro;Livro;SAE
PG25LP274SDG0;25 LV PROF EF2 7O ANO 4O BI SAE GEOGRAFIA;;PG25LP274SDG0;25 LV PROF EF2 7O ANO 4O BI SAE GEOGRAFIA;FUND AF;7O ANO;Volume 04;V4;Bimestral;Professor;Geografia;Livro;Livro;SAE
PG25LP274SDH0;25 LV PROF EF2 7O ANO 4O BI SAE HISTORIA;;PG25LP274SDH0;25 LV PROF EF2 7O ANO 4O BI SAE HISTORIA;FUND AF;7O ANO;Volume 04;V4;Bimestral;Professor;História;Livro;Livro;SAE
PG25LP274SDM0;25 LV PROF EF2 7O ANO 4O BI SAE MATEMATICA;;PG25LP274SDM0;25 LV PROF EF2 7O ANO 4O BI SAE MATEMATICA;FUND AF;7O ANO;Volume 04;V4;Bimestral;Professor;Matemática;Livro;Livro;SAE
PG25LP274SDP0;25 LV PROF EF2 7O ANO 4O BI SAE PORTUGUES;;PG25LP274SDP0;25 LV PROF EF2 7O ANO 4O BI SAE PORTUGUES;FUND AF;7O ANO;Volume 04;V4;Bimestral;Professor;Língua Portuguesa;Livro;Livro;SAE
PG25LP274SAMC;25 LV PROF EF2 7O ANO 4O BI SANTO ANJO MATEMATICA;;PG25LP274SAMC;25 LV PROF EF2 7O ANO 4O BI SANTO ANJO MATEMATICA;FUND AF;7O ANO;Volume 04;V4;Bimestral;Professor;Caderno de atividades de Matemática;Livro;Livro;SANTO ANJO
PG25LP284SDC0;25 LV PROF EF2 8O ANO 4O BI SAE CIENCIAS;;PG25LP284SDC0;25 LV PROF EF2 8O ANO 4O BI SAE CIENCIAS;FUND AF;8O ANO;Volume 04;V4;Bimestral;Professor;Ciências;Livro;Livro;SAE
PG25LP284SDG0;25 LV PROF EF2 8O ANO 4O BI SAE GEOGRAFIA;;PG25LP284SDG0;25 LV PROF EF2 8O ANO 4O BI SAE GEOGRAFIA;FUND AF;8O ANO;Volume 04;V4;Bimestral;Professor;Geografia;Livro;Livro;SAE
PG25LP284SDH0;25 LV PROF EF2 8O ANO 4O BI SAE HISTORIA;;PG25LP284SDH0;25 LV PROF EF2 8O ANO 4O BI SAE HISTORIA;FUND AF;8O ANO;Volume 04;V4;Bimestral;Professor;História;Livro;Livro;SAE
PG25LP284SDM0;25 LV PROF EF2 8O ANO 4O BI SAE MATEMATICA;;PG25LP284SDM0;25 LV PROF EF2 8O ANO 4O BI SAE MATEMATICA;FUND AF;8O ANO;Volume 04;V4;Bimestral;Professor;Matemática;Livro;Livro;SAE
PG25LP284SDP0;25 LV PROF EF2 8O ANO 4O BI SAE PORTUGUES;;PG25LP284SDP0;25 LV PROF EF2 8O ANO 4O BI SAE PORTUGUES;FUND AF;8O ANO;Volume 04;V4;Bimestral;Professor;Língua Portuguesa;Livro;Livro;SAE
PG25LP284SAMC;25 LV PROF EF2 8O ANO 4O BI SANTO ANJO MATEMATICA;;PG25LP284SAMC;25 LV PROF EF2 8O ANO 4O BI SANTO ANJO MATEMATICA;FUND AF;8O ANO;Volume 04;V4;Bimestral;Professor;Caderno de atividades de Matemática;Livro;Livro;SANTO ANJO
PG25LP294SDG0;25 LV PROF EF2 9O ANO 4O BI SAE GEOGRAFIA;;PG25LP294SDG0;25 LV PROF EF2 9O ANO 4O BI SAE GEOGRAFIA;FUND AF;9O ANO;Volume 04;V4;Bimestral;Professor;Geografia;Livro;Livro;SAE
PG25LP294SDH0;25 LV PROF EF2 9O ANO 4O BI SAE HISTORIA;;PG25LP294SDH0;25 LV PROF EF2 9O ANO 4O BI SAE HISTORIA;FUND AF;9O ANO;Volume 04;V4;Bimestral;Professor;História;Livro;Livro;SAE
PG25LP294SDM0;25 LV PROF EF2 9O ANO 4O BI SAE MATEMATICA;;PG25LP294SDM0;25 LV PROF EF2 9O ANO 4O BI SAE MATEMATICA;FUND AF;9O ANO;Volume 04;V4;Bimestral;Professor;Matemática;Livro;Livro;SAE
PG25LP294SDP0;25 LV PROF EF2 9O ANO 4O BI SAE PORTUGUES;;PG25LP294SDP0;25 LV PROF EF2 9O ANO 4O BI SAE PORTUGUES;FUND AF;9O ANO;Volume 04;V4;Bimestral;Professor;Língua Portuguesa;Livro;Livro;SAE
PG25LP294SDC0;25 LV PROF EF2 9O ANO 4O BI SAE CIENCIAS;;PG25LP294SDC0;25 LV PROF EF2 9O ANO 4O BI SAE CIENCIAS;FUND AF;9O ANO;Volume 04;V4;Bimestral;Professor;Ciências;Livro;Livro;SAE
PG25LP294SAMC;25 LV PROF EF2 9O ANO 4O BI SANTO ANJO MATEMATICA;;PG25LP294SAMC;25 LV PROF EF2 9O ANO 4O BI SANTO ANJO MATEMATICA;FUND AF;9O ANO;Volume 04;V4;Bimestral;Professor;Caderno de atividades de Matemática;Livro;Livro;SANTO ANJO
PG25LP314SDB0;25 LV PROF EM 1A SERIE 4O BI SAE BIOLOGIA;;PG25LP314SDB0;25 LV PROF EM 1A SERIE 4O BI SAE BIOLOGIA;EM;1A SERIE;Volume 04;V4;Bimestral;Professor;Biologia;Livro;Livro;SAE
PG25LP314SDF0;25 LV PROF EM 1A SERIE 4O BI SAE FISICA;;PG25LP314SDF0;25 LV PROF EM 1A SERIE 4O BI SAE FISICA;EM;1A SERIE;Volume 04;V4;Bimestral;Professor;Física;Livro;Livro;SAE
PG25LP314SDG0;25 LV PROF EM 1A SERIE 4O BI SAE GEOGRAFIA;;PG25LP314SDG0;25 LV PROF EM 1A SERIE 4O BI SAE GEOGRAFIA;EM;1A SERIE;Volume 04;V4;Bimestral;Professor;Geografia;Livro;Livro;SAE
PG25LP314SDH0;25 LV PROF EM 1A SERIE 4O BI SAE HISTORIA;;PG25LP314SDH0;25 LV PROF EM 1A SERIE 4O BI SAE HISTORIA;EM;1A SERIE;Volume 04;V4;Bimestral;Professor;História;Livro;Livro;SAE
PG25LP314SDI0;25 LV PROF EM 1A SERIE 4O BI SAE INGLES;;PG25LP314SDI0;25 LV PROF EM 1A SERIE 4O BI SAE INGLES;EM;1A SERIE;Volume 04;V4;Bimestral;Professor;Língua Inglesa;Livro;Livro;SAE
PG25LP314SDM0;25 LV PROF EM 1A SERIE 4O BI SAE MATEMATICA;;PG25LP314SDM0;25 LV PROF EM 1A SERIE 4O BI SAE MATEMATICA;EM;1A SERIE;Volume 04;V4;Bimestral;Professor;Matemática;Livro;Livro;SAE
PG25LP314SDP0;25 LV PROF EM 1A SERIE 4O BI SAE PORTUGUES;;PG25LP314SDP0;25 LV PROF EM 1A SERIE 4O BI SAE PORTUGUES;EM;1A SERIE;Volume 04;V4;Bimestral;Professor;Língua Portuguesa;Livro;Livro;SAE
PG25LP314SDL0;25 LV PROF EM 1A SERIE 4O BI SAE LITERATURA;;PG25LP314SDL0;25 LV PROF EM 1A SERIE 4O BI SAE LITERATURA;EM;1A SERIE;Volume 04;V4;Bimestral;Professor;Literatura;Livro;Livro;SAE
PG25LP314SDQ0;25 LV PROF EM 1A SERIE 4O BI SAE QUIMICA;;PG25LP314SDQ0;25 LV PROF EM 1A SERIE 4O BI SAE QUIMICA;EM;1A SERIE;Volume 04;V4;Bimestral;Professor;Química;Livro;Livro;SAE
PG25LP324SDB0;25 LV PROF EM 2A SERIE 4O BI SAE BIOLOGIA;;PG25LP324SDB0;25 LV PROF EM 2A SERIE 4O BI SAE BIOLOGIA;EM;2A SERIE;Volume 04;V4;Bimestral;Professor;Biologia;Livro;Livro;SAE
PG25LP324SDF0;25 LV PROF EM 2A SERIE 4O BI SAE FISICA;;PG25LP324SDF0;25 LV PROF EM 2A SERIE 4O BI SAE FISICA;EM;2A SERIE;Volume 04;V4;Bimestral;Professor;Física;Livro;Livro;SAE
PG25LP324SDG0;25 LV PROF EM 2A SERIE 4O BI SAE GEOGRAFIA;;PG25LP324SDG0;25 LV PROF EM 2A SERIE 4O BI SAE GEOGRAFIA;EM;2A SERIE;Volume 04;V4;Bimestral;Professor;Geografia;Livro;Livro;SAE
PG25LP324SDH0;25 LV PROF EM 2A SERIE 4O BI SAE HISTORIA;;PG25LP324SDH0;25 LV PROF EM 2A SERIE 4O BI SAE HISTORIA;EM;2A SERIE;Volume 04;V4;Bimestral;Professor;História;Livro;Livro;SAE
PG25LP324SDI0;25 LV PROF EM 2A SERIE 4O BI SAE INGLES;;PG25LP324SDI0;25 LV PROF EM 2A SERIE 4O BI SAE INGLES;EM;2A SERIE;Volume 04;V4;Bimestral;Professor;Língua Inglesa;Livro;Livro;SAE
PG25LP324SDM0;25 LV PROF EM 2A SERIE 4O BI SAE MATEMATICA;;PG25LP324SDM0;25 LV PROF EM 2A SERIE 4O BI SAE MATEMATICA;EM;2A SERIE;Volume 04;V4;Bimestral;Professor;Matemática;Livro;Livro;SAE
PG25LP324SDP0;25 LV PROF EM 2A SERIE 4O BI SAE PORTUGUES;;PG25LP324SDP0;25 LV PROF EM 2A SERIE 4O BI SAE PORTUGUES;EM;2A SERIE;Volume 04;V4;Bimestral;Professor;Língua Portuguesa;Livro;Livro;SAE
PG25LP324SDQ0;25 LV PROF EM 2A SERIE 4O BI SAE QUIMICA;;PG25LP324SDQ0;25 LV PROF EM 2A SERIE 4O BI SAE QUIMICA;EM;2A SERIE;Volume 04;V4;Bimestral;Professor;Química;Livro;Livro;SAE
PG25LP324SDL0;25 LV PROF EM 2A SERIE 4O BI SAE LITERATURA;;PG25LP324SDL0;25 LV PROF EM 2A SERIE 4O BI SAE LITERATURA;EM;2A SERIE;Volume 04;V4;Bimestral;Professor;Literatura;Livro;Livro;SAE
PG25LP414SDB1;25 LV PROF PV APROVA MAIS 4O BI SAE BIOLOGIA LIVRO;;PG25LP414SDB1;25 LV PROF PV APROVA MAIS 4O BI SAE BIOLOGIA LIVRO;PV;APROVA +;Volume 04;V4;Bimestral;Professor;Física;Livro;Livro;SAE
PG25LP414SDF1;25 LV PROF PV APROVA MAIS 4O BI SAE FISICA LIVRO 1;;PG25LP414SDF1;25 LV PROF PV APROVA MAIS 4O BI SAE FISICA LIVRO 1;PV;APROVA +;Volume 04;V4;Bimestral;Professor;Geografia;Livro;Livro;SAE
PG25LP414SDG1;25 LV PROF PV APROVA MAIS 4O BI SAE GEOGRAFIA LIVR;;PG25LP414SDG1;25 LV PROF PV APROVA MAIS 4O BI SAE GEOGRAFIA LIVR;PV;APROVA +;Volume 04;V4;Bimestral;Professor;História;Livro;Livro;SAE
PG25LP414SDH1;25 LV PROF PV APROVA MAIS 4O BI SAE HISTORIA LIVRO;;PG25LP414SDH1;25 LV PROF PV APROVA MAIS 4O BI SAE HISTORIA LIVRO;PV;APROVA +;Volume 04;V4;Bimestral;Professor;História;Livro;Livro;SAE
PG25LP414SDI1;25 LV PROF PV APROVA MAIS 4O BI SAE INGLES LIVRO 1;;PG25LP414SDI1;25 LV PROF PV APROVA MAIS 4O BI SAE INGLES LIVRO 1;PV;APROVA +;Volume 04;V4;Bimestral;Professor;Língua Inglesa;Livro;Livro;SAE
PG25LP414SDM1;25 LV PROF PV APROVA MAIS 4O BI SAE MATEMATICA LIV;;PG25LP414SDM1;25 LV PROF PV APROVA MAIS 4O BI SAE MATEMATICA LIV;PV;APROVA +;Volume 04;V4;Bimestral;Professor;Matemática;Livro;Livro;SAE
PG25LP414SDP1;25 LV PROF PV APROVA MAIS 4O BI SAE PORTUGUES LIVR;;PG25LP414SDP1;25 LV PROF PV APROVA MAIS 4O BI SAE PORTUGUES LIVR;PV;APROVA +;Volume 04;V4;Bimestral;Professor;Língua Portuguesa, Redação e Literatura;Livro;Livro;SAE
PG25LP414SDQ1;25 LV PROF PV APROVA MAIS 4O BI SAE QUIMICA LIVRO;;PG25LP414SDQ1;25 LV PROF PV APROVA MAIS 4O BI SAE QUIMICA LIVRO;PV;APROVA +;Volume 04;V4;Bimestral;Professor;Química;Livro;Livro;SAE
PG25LP414SDB2;25 LV PROF PV APROVA MAIS 4O BI SAE BIO REV;;PG25LP414SDB2;25 LV PROF PV APROVA MAIS 4O BI SAE BIO REV;PV;APROVA +;Volume 05;V4;Bimestral;Professor;Biologia;Livro;Livro;SAE
PG25LP414SDF2;25 LV PROF PV APROVA MAIS 4O BI SAE FIS REV;;PG25LP414SDF2;25 LV PROF PV APROVA MAIS 4O BI SAE FIS REV;PV;APROVA +;Volume 05;V4;Bimestral;Professor;Física;Livro;Livro;SAE
PG25LP414SDG2;25 LV PROF PV APROVA MAIS 4O BI SAE GEO REV;;PG25LP414SDG2;25 LV PROF PV APROVA MAIS 4O BI SAE GEO REV;PV;APROVA +;Volume 05;V4;Bimestral;Professor;Geografia;Livro;Livro;SAE
PG25LP414SDH2;25 LV PROF PV APROVA MAIS 4O BI SAE HIS REV;;PG25LP414SDH2;25 LV PROF PV APROVA MAIS 4O BI SAE HIS REV;PV;APROVA +;Volume 05;V4;Bimestral;Professor;História;Livro;Livro;SAE
PG25LP414SDI2;25 LV PROF PV APROVA MAIS 4O BI SAE ING REV;;PG25LP414SDI2;25 LV PROF PV APROVA MAIS 4O BI SAE ING REV;PV;APROVA +;Volume 05;V4;Bimestral;Professor;Língua Inglesa;Livro;Livro;SAE
PG25LP414SDM2;25 LV PROF PV APROVA MAIS 4O BI SAE MAT REV;;PG25LP414SDM2;25 LV PROF PV APROVA MAIS 4O BI SAE MAT REV;PV;APROVA +;Volume 05;V4;Bimestral;Professor;Matemática;Livro;Livro;SAE
PG25LP414SDP2;25 LV PROF PV APROVA MAIS 4O BI SAE POR REV;;PG25LP414SDP2;25 LV PROF PV APROVA MAIS 4O BI SAE POR REV;PV;APROVA +;Volume 05;V4;Bimestral;Professor;Língua Portuguesa, Redação e Literatura;Livro;Livro;SAE
PG25LP414SDQ2;25 LV PROF PV APROVA MAIS 4O BI SAE QUI REV;;PG25LP414SDQ2;25 LV PROF PV APROVA MAIS 4O BI SAE QUI REV;PV;APROVA +;Volume 05;V4;Bimestral;Professor;Química;Livro;Livro;SAE
